step	language
113	Follow the route. Accelerate to drive with the target speed. Waypoints:
114	Follow the route. Accelerate to drive with the target speed. Waypoints:
115	Follow the route. Accelerate to drive with the target speed. Waypoints:
116	Follow the route. Accelerate to drive with the target speed. Waypoints:
117	Follow the route. Accelerate to drive with the target speed. Waypoints:
118	Follow the route. Accelerate to drive with the target speed. Waypoints:
119	Follow the route. Accelerate to drive with the target speed. Waypoints:
120	Follow the route. Accelerate to drive with the target speed. Waypoints:
121	Follow the route. Accelerate to drive with the target speed. Waypoints:
122	Follow the route. Accelerate to drive with the target speed. Waypoints:
123	Follow the route. Accelerate to drive with the target speed. Waypoints:
124	Follow the route. Accelerate to drive with the target speed. Waypoints:
125	Follow the route. Accelerate to drive with the target speed. Waypoints:
126	Follow the route. Accelerate to drive with the target speed. Waypoints:
127	Follow the route. Accelerate to drive with the target speed. Waypoints:
128	Follow the route. Accelerate to drive with the target speed. Waypoints:
129	Follow the route. Accelerate to drive with the target speed. Waypoints:
130	Follow the route. Accelerate to drive with the target speed. Waypoints:
131	Follow the route. Accelerate to drive with the target speed. Waypoints:
132	Follow the route. Accelerate to drive with the target speed. Waypoints:
133	Follow the route. Accelerate to drive with the target speed. Waypoints:
134	Follow the route. Accelerate to drive with the target speed. Waypoints:
135	Follow the route. Accelerate to drive with the target speed. Waypoints:
136	Follow the route. Accelerate to drive with the target speed. Waypoints:
137	Follow the route. Accelerate to drive with the target speed. Waypoints:
138	Follow the route. Accelerate to drive with the target speed. Waypoints:
139	Follow the route. Accelerate to drive with the target speed. Waypoints:
140	Follow the route. Accelerate to drive with the target speed. Waypoints:
141	Follow the route. Accelerate to drive with the target speed. Waypoints:
142	Follow the route. Accelerate to drive with the target speed. Waypoints:
143	Follow the route. Accelerate to drive with the target speed. Waypoints:
144	Follow the route. Accelerate to drive with the target speed. Waypoints:
145	Follow the route. Accelerate to drive with the target speed. Waypoints:
146	Follow the route. Accelerate to drive with the target speed. Waypoints:
147	Follow the route. Accelerate to drive with the target speed. Waypoints:
148	Follow the route. Accelerate to drive with the target speed. Waypoints:
149	Follow the route. Accelerate to drive with the target speed. Waypoints:
150	Follow the route. Accelerate to drive with the target speed. Waypoints:
151	Follow the route. Accelerate to drive with the target speed. Waypoints:
152	Follow the route. Accelerate to drive with the target speed. Waypoints:
153	Follow the route. Accelerate to drive with the target speed. Waypoints:
154	Follow the route. Accelerate to drive with the target speed. Waypoints:
155	Follow the route. Accelerate to drive with the target speed. Waypoints:
156	Follow the route. Accelerate to drive with the target speed. Waypoints:
157	Follow the route. Accelerate to drive with the target speed. Waypoints:
158	Follow the route. Accelerate to drive with the target speed. Waypoints:
159	Follow the route. Accelerate to drive with the target speed. Waypoints:
160	Follow the route. Accelerate to drive with the target speed. Waypoints:
161	Follow the route. Accelerate to drive with the target speed. Waypoints:
162	Follow the route. Accelerate to drive with the target speed. Waypoints:
163	Follow the route. Accelerate to drive with the target speed. Waypoints:
164	Follow the route. Accelerate to drive with the target speed. Waypoints:
165	Follow the route. Accelerate to drive with the target speed. Waypoints:
166	Follow the route. Accelerate to drive with the target speed. Waypoints:
167	Follow the route. Accelerate to drive with the target speed. Waypoints:
168	Follow the route. Accelerate to drive with the target speed. Waypoints:
169	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
170	Follow the route. Accelerate to drive with the target speed. Waypoints:
171	Follow the route. Accelerate to drive with the target speed. Waypoints:
172	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
173	Follow the route. Accelerate to drive with the target speed. Waypoints:
174	Follow the route. Accelerate to drive with the target speed. Waypoints:
175	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
176	Follow the route. Accelerate to drive with the target speed. Waypoints:
177	Move a tad to the right to make space for the traffic that invades the lane because of a traffic light. Accelerate to drive with the target speed. Waypoints:
178	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
179	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
180	Follow the route. Accelerate to drive with the target speed. Waypoints:
181	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
182	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
183	Follow the route. Accelerate to drive with the target speed. Waypoints:
184	Follow the route. Accelerate to drive with the target speed. Waypoints:
185	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
186	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
187	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
188	Follow the route. Accelerate to drive with the target speed. Waypoints:
189	Follow the route. Accelerate to drive with the target speed. Waypoints:
190	Follow the route. Accelerate to drive with the target speed. Waypoints:
191	Follow the route. Accelerate to drive with the target speed. Waypoints:
192	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
193	Follow the route. Accelerate to drive with the target speed. Waypoints:
194	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
195	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
196	Follow the route. Accelerate to drive with the target speed. Waypoints:
197	Follow the route. Accelerate to drive with the target speed. Waypoints:
198	Follow the route. Accelerate to drive with the target speed. Waypoints:
199	Follow the route. Accelerate to drive with the target speed. Waypoints:
200	Follow the route. Accelerate to drive with the target speed. Waypoints:
201	Follow the route. Accelerate to drive with the target speed. Waypoints:
202	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
203	Follow the route. Accelerate to drive with the target speed. Waypoints:
204	Move over to the right a bit to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
205	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
206	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
207	Follow the route. Accelerate to drive with the target speed. Waypoints:
208	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
209	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
210	Follow the route. Accelerate to drive with the target speed. Waypoints:
211	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
212	Follow the route. Accelerate to drive with the target speed. Waypoints:
213	Follow the route. Accelerate to drive with the target speed. Waypoints:
214	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
215	Follow the route. Accelerate to drive with the target speed. Waypoints:
216	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
217	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
218	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
219	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
220	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
221	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
222	Follow the route. Accelerate to drive with the target speed. Waypoints:
223	Follow the route. Accelerate to drive with the target speed. Waypoints:
224	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
225	Follow the route. Accelerate to drive with the target speed. Waypoints:
226	Follow the route. Accelerate to drive with the target speed. Waypoints:
227	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
228	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
229	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
230	Follow the route. Accelerate to drive with the target speed. Waypoints:
231	Follow the route. Accelerate to drive with the target speed. Waypoints:
232	Follow the route. Accelerate to drive with the target speed. Waypoints:
233	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
234	Follow the route. Accelerate to drive with the target speed. Waypoints:
235	Follow the route. Accelerate to drive with the target speed. Waypoints:
236	Follow the route. Accelerate to drive with the target speed. Waypoints:
237	Follow the route. Accelerate to drive with the target speed. Waypoints:
238	Move over to the right a bit to make space for the traffic that invades the lane because of the traffic cones. Speed up the vehicle to drive with the target speed. Waypoints:
239	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
240	Follow the route. Accelerate to drive with the target speed. Waypoints:
241	Move over to the right a bit to make space for the traffic that invades the lane because of the traffic cones. Speed up the vehicle to drive with the target speed. Waypoints:
242	Follow the route. Accelerate to drive with the target speed. Waypoints:
243	Follow the route. Accelerate to drive with the target speed. Waypoints:
244	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
245	Move a tad to the right to make space for the traffic that invades the lane because of the traffic cones. Accelerate to drive with the target speed. Waypoints:
246	Follow the route. Accelerate to drive with the target speed. Waypoints:
247	Follow the route. Accelerate to drive with the target speed. Waypoints:
248	Follow the route. Accelerate to drive with the target speed. Waypoints:
249	Follow the route. Accelerate to drive with the target speed. Waypoints:
250	Follow the route. Accelerate to drive with the target speed. Waypoints:
251	Follow the route. Accelerate to drive with the target speed. Waypoints:
252	Follow the route. Accelerate to drive with the target speed. Waypoints:
253	Follow the route. Accelerate to drive with the target speed. Waypoints:
254	Follow the route. Accelerate to drive with the target speed. Waypoints:
255	Follow the route. Accelerate to drive with the target speed. Waypoints:
256	Follow the route. Accelerate to drive with the target speed. Waypoints:
257	Follow the route. Accelerate to drive with the target speed. Waypoints:
258	Follow the route. Accelerate to drive with the target speed. Waypoints:
259	Follow the route. Accelerate to drive with the target speed. Waypoints:
260	Follow the route. Accelerate to drive with the target speed. Waypoints:
261	Follow the route. Accelerate to drive with the target speed. Waypoints:
262	Follow the route. Accelerate to drive with the target speed. Waypoints:
263	Follow the route. Accelerate to drive with the target speed. Waypoints:
264	Follow the route. Accelerate to drive with the target speed. Waypoints:
265	Follow the route. Accelerate to drive with the target speed. Waypoints:
266	Follow the route. Accelerate to drive with the target speed. Waypoints:
267	Follow the route. Accelerate to drive with the target speed. Waypoints:
268	Follow the route. Accelerate to drive with the target speed. Waypoints:
269	Follow the route. Accelerate to drive with the target speed. Waypoints:
270	Follow the route. Accelerate to drive with the target speed. Waypoints:
271	Follow the route. Accelerate to drive with the target speed. Waypoints:
272	Follow the route. Accelerate to drive with the target speed. Waypoints:
273	Follow the route. Accelerate to drive with the target speed. Waypoints:
274	Follow the route. Accelerate to drive with the target speed. Waypoints:
275	Follow the route. Accelerate to drive with the target speed. Waypoints:
276	Follow the route. Accelerate to drive with the target speed. Waypoints:
277	Follow the route. Accelerate to drive with the target speed. Waypoints:
278	Follow the route. Accelerate to drive with the target speed. Waypoints:
279	Follow the route. Accelerate to drive with the target speed. Waypoints:
280	Follow the route. Accelerate to drive with the target speed. Waypoints:
281	Follow the route. Accelerate to drive with the target speed. Waypoints:
282	Follow the route. Accelerate to drive with the target speed. Waypoints:
283	Follow the route. Accelerate to drive with the target speed. Waypoints:
284	Follow the route. Accelerate to drive with the target speed. Waypoints:
285	Follow the route. Accelerate to drive with the target speed. Waypoints:
286	Follow the route. Accelerate to drive with the target speed. Waypoints:
287	Follow the route. Maintain your current speed. Waypoints:
288	Follow the route. Maintain your current speed. Waypoints:
289	Follow the route. Maintain your current speed. Waypoints:
290	Follow the route. Maintain your current speed. Waypoints:
291	Follow the route. Maintain the reduced speed. Waypoints:
292	Follow the route. Accelerate to drive with the target speed. Waypoints:
293	Follow the route. Accelerate to drive with the target speed. Waypoints:
294	Follow the route. Accelerate to drive with the target speed. Waypoints:
295	Follow the route. Accelerate to drive with the target speed. Waypoints:
296	Follow the route. Accelerate to drive with the target speed. Waypoints:
297	Follow the route. Accelerate to drive with the target speed. Waypoints:
298	Follow the route. Accelerate to drive with the target speed. Waypoints:
299	Follow the route. Accelerate to drive with the target speed. Waypoints:
