step	language
187	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
188	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
189	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
190	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.7 meters. Waypoints:
191	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.6 meters. Waypoints:
192	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.3 meters. Waypoints:
193	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.0 meters. Waypoints:
194	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
195	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.3 meters. Waypoints:
196	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.0 meters. Waypoints:
197	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.3 meters. Waypoints:
198	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
199	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.0 meters. Waypoints:
200	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.3 meters. Waypoints:
201	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
202	Follow the route. Accelerate to drive with the target speed. Waypoints:
203	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
204	Follow the route. Accelerate to follow the maroon SUV that is to the front in 16.3 meters. Waypoints:
205	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
206	Follow the route. Accelerate to follow the maroon SUV that is to the front in 16.3 meters. Waypoints:
207	Follow the route. Accelerate to follow the maroon SUV that is to the front in 16.3 meters. Waypoints:
208	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.0 meters. Waypoints:
209	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
210	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.0 meters. Waypoints:
211	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
212	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
213	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
214	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
215	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
216	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
217	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front. Waypoints:
218	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 15.3 meters. Waypoints:
219	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
220	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
221	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.4 meters. Waypoints:
222	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
223	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.9 meters. Waypoints:
224	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.8 meters. Waypoints:
225	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.8 meters. Waypoints:
226	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.0 meters. Waypoints:
227	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 116.1 meters. Waypoints:
228	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 111.2 meters. Waypoints:
229	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 11.6 meters. Waypoints:
230	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 11.6 meters. Waypoints:
231	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 10.4 meters. Waypoints:
232	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 9.4 meters. Waypoints:
233	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 10.4 meters. Waypoints:
234	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
235	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
236	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 6.2 meters. Waypoints:
237	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
238	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 6.5 meters. Waypoints:
239	Follow the route. Decelerate to stay behind the maroon car that is to the front in 6.0 meters. Waypoints:
240	Follow the route. Decelerate to stay behind the maroon car that is to the front left in 10.1 meters. Waypoints:
241	Follow the route. Accelerate to follow the maroon car that is to the front right in 13.0 meters. Waypoints:
242	Follow the route. Accelerate to follow the maroon car that is to the front in 3.8 meters. Waypoints:
243	Follow the route. Accelerate to follow the maroon car that is to the front in 4.5 meters. Waypoints:
244	Follow the route. Accelerate to follow the maroon car that is to the front right in 10.0 meters. Waypoints:
245	Follow the route. Accelerate to follow the maroon car that is to the front in 4.5 meters. Waypoints:
246	Follow the route. Accelerate to follow the maroon car that is to the front in 4.7 meters. Waypoints:
247	Follow the route. Accelerate to follow the maroon car that is to the front in 4.5 meters. Waypoints:
248	Follow the route. Accelerate to follow the maroon car that is to the front right in 19.0 meters. Waypoints:
249	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
250	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
251	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
252	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
253	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
254	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
255	Follow the route. Accelerate to follow the maroon car that is to the front right. Waypoints:
256	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
257	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
258	Follow the route. Accelerate to follow the maroon car that is to the front in 4.5 meters. Waypoints:
259	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
260	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
261	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
262	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 16.0 meters. Waypoints:
263	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
264	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
265	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 10.1 meters. Waypoints:
266	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
267	Follow the route. Accelerate to follow the maroon car that is to the front left. Waypoints:
268	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 5.3 meters. Waypoints:
269	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
270	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
271	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
272	Follow the route. Accelerate to follow the maroon car that is to the front left. Waypoints:
273	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 5.3 meters. Waypoints:
274	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
275	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 2.9 meters. Waypoints:
276	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 2.9 meters. Waypoints:
277	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
278	Follow the route. Accelerate to follow the maroon car that is to the front in 4.5 meters. Waypoints:
279	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
280	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
281	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
282	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
283	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
284	Follow the route. Accelerate to follow the maroon car that is to the front left in 10.1 meters. Waypoints:
285	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
286	Follow the route. Accelerate to follow the maroon car that is to the front right. Waypoints:
287	Follow the route. Accelerate to follow the maroon car that is to the front right in 10.0 meters. Waypoints:
288	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 5.2 meters. Waypoints:
289	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
290	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
291	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 10.0 meters. Waypoints:
292	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
293	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
294	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
295	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
296	Follow the route. Accelerate to follow the maroon car that is to the front right in 10.0 meters. Waypoints:
297	Follow the route. Accelerate to follow the maroon car that is to the front right. Waypoints:
298	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
299	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.8 meters. Waypoints:
