step	language
28	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
29	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.1 meters. Waypoints:
30	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
31	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.5 meters. Waypoints:
32	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
33	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.6 meters. Waypoints:
34	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
35	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.2 meters. Waypoints:
36	Follow the route. Accelerate to follow the maroon car that is to the front in 11.6 meters. Waypoints:
37	Follow the route. Accelerate to follow the maroon car that is to the front. Waypoints:
38	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.1 meters. Waypoints:
39	Follow the route. Accelerate to follow the maroon car that is to the front in 13.1 meters. Waypoints:
40	Follow the route. Accelerate to follow the yellow car that is to the front. Waypoints:
41	Follow the route. Accelerate to follow the silver SUV that is to the front in 13.0 meters. Waypoints:
42	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
43	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
44	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
45	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
46	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
47	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
48	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.0 meters. Waypoints:
49	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
50	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.0 meters. Waypoints:
51	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
52	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.0 meters. Waypoints:
53	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
54	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
55	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
56	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
57	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
58	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
59	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
60	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
61	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
62	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
63	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
64	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
65	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
66	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
67	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
68	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
69	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
70	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.0 meters. Waypoints:
71	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
72	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
73	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
74	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.0 meters. Waypoints:
75	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
76	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
77	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
78	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
79	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
80	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
81	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
82	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
83	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
84	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
85	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
86	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
87	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
88	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
89	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
90	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
91	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
92	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
93	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
94	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
95	Follow the route. Accelerate to follow the maroon SUV that is to the front in 16.3 meters. Waypoints:
96	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
97	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
98	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.4 meters. Waypoints:
99	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.4 meters. Waypoints:
100	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
101	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
102	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
103	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
104	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
105	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
106	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.4 meters. Waypoints:
107	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.4 meters. Waypoints:
108	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
109	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
110	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.0 meters. Waypoints:
111	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.4 meters. Waypoints:
112	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
113	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
114	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
115	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
116	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
117	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
118	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 15.3 meters. Waypoints:
119	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
120	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.7 meters. Waypoints:
121	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
122	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
123	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
124	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
125	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
126	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
127	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
128	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
129	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.4 meters. Waypoints:
130	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
131	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
132	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
133	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
134	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.7 meters. Waypoints:
135	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.4 meters. Waypoints:
136	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
137	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
138	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.4 meters. Waypoints:
139	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
140	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.7 meters. Waypoints:
141	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
142	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front in 15.3 meters. Waypoints:
143	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 15.3 meters. Waypoints:
144	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.4 meters. Waypoints:
145	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.4 meters. Waypoints:
146	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 16.8 meters. Waypoints:
147	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
148	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
149	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front in 16.3 meters. Waypoints:
150	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 16.8 meters. Waypoints:
151	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.4 meters. Waypoints:
152	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.4 meters. Waypoints:
153	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.4 meters. Waypoints:
154	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.3 meters. Waypoints:
155	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front. Waypoints:
156	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.8 meters. Waypoints:
157	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.3 meters. Waypoints:
158	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
159	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.3 meters. Waypoints:
160	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front. Waypoints:
161	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.4 meters. Waypoints:
162	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
163	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
164	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
165	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.4 meters. Waypoints:
166	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front. Waypoints:
167	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.7 meters. Waypoints:
168	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
169	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
170	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 16.6 meters. Waypoints:
171	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.3 meters. Waypoints:
172	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.3 meters. Waypoints:
173	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.6 meters. Waypoints:
174	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
175	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
176	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
177	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
178	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
179	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.0 meters. Waypoints:
180	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 17.3 meters. Waypoints:
181	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
182	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 17.6 meters. Waypoints:
183	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.8 meters. Waypoints:
184	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front in 16.8 meters. Waypoints:
185	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 17.3 meters. Waypoints:
186	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
187	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
188	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
189	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
190	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
191	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front in 17.3 meters. Waypoints:
192	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 17.3 meters. Waypoints:
193	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front in 16.8 meters. Waypoints:
194	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 16.6 meters. Waypoints:
195	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.0 meters. Waypoints:
196	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
197	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
198	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.0 meters. Waypoints:
199	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
200	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
201	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.0 meters. Waypoints:
202	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
203	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 17.3 meters. Waypoints:
204	Follow the route. Maintain the reduced speed to stay behind the yellow SUV that is to the front in 17.6 meters. Waypoints:
205	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front. Waypoints:
206	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.6 meters. Waypoints:
207	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 17.6 meters. Waypoints:
208	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
209	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
210	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
211	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front left in 12.3 meters. Waypoints:
212	Follow the route. Decelerate to stay behind the silver SUV that is to the front in 16.3 meters. Waypoints:
213	Prepare to do a lane change. Decelerate to stay behind the silver SUV that is to the front in 15.3 meters. Waypoints:
214	Prepare to do a lane change. Decelerate to stay behind the silver SUV that is to the front. Waypoints:
215	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
216	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
217	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
218	Follow the route. Decelerate to stay behind the silver SUV that is to the front. Waypoints:
219	Follow the route. Decelerate to stay behind the silver SUV that is to the front in 14.3 meters. Waypoints:
220	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 14.4 meters. Waypoints:
221	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front. Waypoints:
222	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front. Waypoints:
223	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.9 meters. Waypoints:
224	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
225	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
226	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 12.4 meters. Waypoints:
227	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 12.3 meters. Waypoints:
228	Follow the route. Decelerate to stay behind the black SUV that is to the front in 11.6 meters. Waypoints:
229	Follow the route. Decelerate to stay behind the black SUV that is to the front in 11.6 meters. Waypoints:
230	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 11.6 meters. Waypoints:
231	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 11.1 meters. Waypoints:
232	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 11.0 meters. Waypoints:
233	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 9.7 meters. Waypoints:
234	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 9.5 meters. Waypoints:
235	Follow the route. Decelerate to stay behind the maroon car that is to the front in 8.8 meters. Waypoints:
236	Follow the route. Decelerate to stay behind the black car that is to the front in 8.6 meters. Waypoints:
237	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
238	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
239	Follow the route. Decelerate to stay behind the maroon car that is to the front in 6.7 meters. Waypoints:
240	Follow the route. Accelerate to drive with the target speed. Waypoints:
241	Follow the route. Accelerate to drive with the target speed. Waypoints:
242	Follow the route. Accelerate to drive with the target speed. Waypoints:
243	Follow the route. Accelerate to drive with the target speed. Waypoints:
244	Follow the route. Accelerate to drive with the target speed. Waypoints:
245	Follow the route. Accelerate to follow the maroon car that is to the front right in 10.0 meters. Waypoints:
246	Follow the route. Accelerate to drive with the target speed. Waypoints:
247	Follow the route. Accelerate to drive with the target speed. Waypoints:
248	Follow the route. Accelerate to follow the maroon car that is to the front right in 3.9 meters. Waypoints:
249	Follow the route. Accelerate to drive with the target speed. Waypoints:
250	Follow the route. Accelerate to follow the maroon car that is to the front right in 3.7 meters. Waypoints:
251	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.5 meters. Waypoints:
252	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
253	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
254	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 4.0 meters. Waypoints:
255	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.5 meters. Waypoints:
256	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.5 meters. Waypoints:
257	Follow the route. Remain stopped to stay behind the maroon car that is to the front right in 3.2 meters. Waypoints:
258	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.6 meters. Waypoints:
259	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.5 meters. Waypoints:
260	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
261	Follow the route. Remain stopped to stay behind the maroon car that is to the front right in 3.2 meters. Waypoints:
262	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
263	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
264	Follow the route. Remain stopped to stay behind the maroon car that is to the front right in 3.2 meters. Waypoints:
265	Follow the route. Remain stopped to stay behind the maroon car that is to the front right in 4.0 meters. Waypoints:
266	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.2 meters. Waypoints:
267	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.5 meters. Waypoints:
268	Follow the route. Remain stopped to stay behind the maroon car that is to the front right. Waypoints:
269	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.5 meters. Waypoints:
270	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.4 meters. Waypoints:
271	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.4 meters. Waypoints:
272	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
273	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
274	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.2 meters. Waypoints:
275	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
276	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.4 meters. Waypoints:
277	Follow the route. Remain stopped to stay behind the maroon car that is to the front. Waypoints:
278	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 4.0 meters. Waypoints:
279	Follow the route. Remain stopped to stay behind the maroon car that is to the front. Waypoints:
280	Follow the route. Remain stopped to stay behind the maroon car that is to the front right. Waypoints:
281	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
282	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.2 meters. Waypoints:
283	Follow the route. Remain stopped to stay behind the maroon car that is to the front. Waypoints:
284	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
285	Follow the route. Remain stopped to stay behind the maroon car that is to the front. Waypoints:
286	Follow the route. Remain stopped to stay behind the maroon car that is to the front. Waypoints:
287	Follow the route. Remain stopped to stay behind the maroon car that is to the front. Waypoints:
288	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
289	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
290	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
291	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
292	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
293	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
294	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.5 meters. Waypoints:
295	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
296	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 3.5 meters. Waypoints:
297	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
298	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.0 meters. Waypoints:
299	Follow the route. Remain stopped to stay behind the maroon car that is to the front. Waypoints:
