step	language
228	Follow the route. Accelerate to follow the black SUV that is to the front in 14.3 meters. Waypoints:
229	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
230	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
231	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
232	Follow the route. Accelerate to follow the black SUV that is to the front in 13.0 meters. Waypoints:
233	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.7 meters. Waypoints:
234	Follow the route. Accelerate to follow the black SUV that is to the front in 12.3 meters. Waypoints:
235	Follow the route. Maintain the reduced speed to stay behind the black SUV that is to the front in 116.0 meters. Waypoints:
236	Follow the route. Maintain the reduced speed to stay behind the black SUV that is to the front in 12.0 meters. Waypoints:
237	Follow the route. Decelerate to stay behind the black car that is to the front in 11.7 meters. Waypoints:
238	Follow the route. Decelerate to stay behind the black SUV that is to the front in 11.7 meters. Waypoints:
239	Follow the route. Accelerate to drive with the target speed. Waypoints:
240	Follow the route. Decelerate to stay behind the black car that is to the front in 10.4 meters. Waypoints:
241	Follow the route. Decelerate to stay behind the maroon car that is to the front in 8.6 meters. Waypoints:
242	Follow the route. Decelerate to drive with the target speed. Waypoints:
243	Follow the route. Accelerate to drive with the target speed. Waypoints:
244	Follow the route. Accelerate to drive with the target speed. Waypoints:
245	Follow the route. Accelerate to drive with the target speed. Waypoints:
246	Follow the route. Accelerate to drive with the target speed. Waypoints:
247	Follow the route. Decelerate to drive with the target speed. Waypoints:
248	Follow the route. Accelerate to drive with the target speed. Waypoints:
249	Follow the route. Accelerate to drive with the target speed. Waypoints:
250	Follow the route. Accelerate to follow the black car that is to the front left. Waypoints:
251	Follow the route. Accelerate to follow the black car that is to the front right. Waypoints:
252	Follow the route. Accelerate to follow the maroon car that is to the front left. Waypoints:
253	Follow the route. Accelerate to follow the maroon car that is to the front left in 10.0 meters. Waypoints:
254	Follow the route. Accelerate to follow the maroon car that is to the front right. Waypoints:
255	Follow the route. Accelerate to follow the black car that is to the front left in 10.0 meters. Waypoints:
256	Follow the route. Accelerate to follow the black car that is to the front in 38.3 meters. Waypoints:
257	Follow the route. Remain stopped to stay behind the black car that is to the front. Waypoints:
258	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
259	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.9 meters. Waypoints:
260	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
261	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
262	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
263	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
264	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
265	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
266	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 7.0 meters. Waypoints:
267	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 5.0 meters. Waypoints:
268	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.7 meters. Waypoints:
269	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
270	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
271	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
272	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
273	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.7 meters. Waypoints:
274	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
275	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
276	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
277	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
278	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
279	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
280	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.7 meters. Waypoints:
281	Follow the route. Remain stopped to stay behind the maroon car that is to the front left in 6.0 meters. Waypoints:
282	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
283	Follow the route. Remain stopped to stay behind the maroon car that is to the front left. Waypoints:
284	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
285	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
286	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
287	Follow the route. Accelerate to follow the black car that is to the front in 4.5 meters. Waypoints:
288	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
289	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
290	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
291	Follow the route. Remain stopped to stay behind the maroon car that is to the front in 4.7 meters. Waypoints:
292	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.7 meters. Waypoints:
293	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.7 meters. Waypoints:
294	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
295	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.7 meters. Waypoints:
296	Follow the route. Remain stopped to stay behind the black car that is to the front in 4.7 meters. Waypoints:
297	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
298	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
299	Follow the route. Remain stopped to stay behind the black car that is to the front left. Waypoints:
