step	language
87	Follow the route. Decelerate to stay behind the maroon car that is to the front in 20.7 meters. Waypoints:
88	Follow the route. Decelerate to stay behind the maroon car that is to the front right in 11.9 meters. Waypoints:
89	Follow the route. Accelerate to drive with the target speed. Waypoints:
90	Follow the route. Accelerate to drive with the target speed. Waypoints:
91	Follow the route. Accelerate to drive with the target speed. Waypoints:
92	Follow the route. Accelerate to drive with the target speed. Waypoints:
93	Follow the route. Accelerate to drive with the target speed. Waypoints:
94	Follow the route. Accelerate to drive with the target speed. Waypoints:
95	Follow the route. Accelerate to drive with the target speed. Waypoints:
96	Follow the route. Accelerate to drive with the target speed. Waypoints:
97	Follow the route. Decelerate to stay behind the maroon car that is to the front left. Waypoints:
98	Follow the route. Accelerate to follow the maroon car that is to the front left in 11.9 meters. Waypoints:
99	Follow the route. Accelerate to drive with the target speed. Waypoints:
100	Follow the route. Accelerate to drive with the target speed. Waypoints:
101	Follow the route. Accelerate to drive with the target speed. Waypoints:
102	Follow the route. Accelerate to drive with the target speed. Waypoints:
103	Follow the route. Decelerate to stay behind the maroon car that is to the front left in 10.4 meters. Waypoints:
104	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
105	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.4 meters. Waypoints:
106	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.7 meters. Waypoints:
107	Follow the route. Maintain the reduced speed to stay behind the orange car that is to the front in 219.0 meters. Waypoints:
108	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front right in 19.0 meters. Waypoints:
109	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front. Waypoints:
110	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front right in 17.0 meters. Waypoints:
111	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.4 meters. Waypoints:
112	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.3 meters. Waypoints:
113	Follow the route. Accelerate to drive with the target speed. Waypoints:
114	Follow the route. Accelerate to drive with the target speed. Waypoints:
115	Follow the route. Accelerate to drive with the target speed. Waypoints:
116	Follow the route. Accelerate to drive with the target speed. Waypoints:
117	Follow the route. Accelerate to drive with the target speed. Waypoints:
118	Follow the route. Maintain the reduced speed to stay behind the black car that is to the front left in 3.1 meters. Waypoints:
119	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left in 11.9 meters. Waypoints:
120	Follow the route. Decelerate to stay behind the black car that is to the front left in 119.0 meters. Waypoints:
121	Follow the route. Decelerate to stay behind the black car that is to the front left. Waypoints:
122	Follow the route. Decelerate to stay behind the silver SUV that is to the front left in 12.3 meters. Waypoints:
123	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front left in 12.3 meters. Waypoints:
124	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 23.4 meters. Waypoints:
125	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 210.3 meters. Waypoints:
126	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 20.3 meters. Waypoints:
127	Follow the route. Maintain the reduced speed to stay behind the maroon car that is to the front in 23.0 meters. Waypoints:
128	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 21.9 meters. Waypoints:
129	Follow the route. Decelerate to stay behind the silver SUV that is to the front left. Waypoints:
130	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left. Waypoints:
131	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
132	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
133	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
134	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 23.4 meters. Waypoints:
135	Follow the route. Maintain the reduced speed to stay behind the orange car that is to the front in 20.3 meters. Waypoints:
136	Follow the route. Accelerate to drive with the target speed. Waypoints:
137	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.3 meters. Waypoints:
138	Follow the route. Accelerate to drive with the target speed. Waypoints:
139	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.4 meters. Waypoints:
140	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 218.3 meters. Waypoints:
141	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 20.7 meters. Waypoints:
142	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 19.0 meters. Waypoints:
143	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 19.3 meters. Waypoints:
144	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 20.3 meters. Waypoints:
145	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
146	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 20.3 meters. Waypoints:
147	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 19.0 meters. Waypoints:
148	Follow the route. Decelerate to stay behind the black SUV that is to the front in 19.3 meters. Waypoints:
149	Follow the route. Accelerate to drive with the target speed. Waypoints:
150	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
151	Follow the route. Accelerate to drive with the target speed. Waypoints:
152	Follow the route. Accelerate to follow the silver SUV that is to the front in 19.3 meters. Waypoints:
153	Follow the route. Decelerate to stay behind the silver SUV that is to the front in 19.0 meters. Waypoints:
154	Follow the route. Decelerate to stay behind the silver SUV that is to the front left. Waypoints:
155	Follow the route. Decelerate to stay behind the silver SUV that is to the front left in 12.3 meters. Waypoints:
156	Follow the route. Decelerate to stay behind the silver SUV that is to the front left. Waypoints:
157	Follow the route. Decelerate to stay behind the silver SUV that is to the front left. Waypoints:
158	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 21.8 meters. Waypoints:
159	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.3 meters. Waypoints:
160	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 19.7 meters. Waypoints:
161	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 20.3 meters. Waypoints:
162	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 19.7 meters. Waypoints:
163	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 19.0 meters. Waypoints:
164	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.7 meters. Waypoints:
165	Follow the route. Decelerate to stay behind the dark green SUV that is to the front in 19.0 meters. Waypoints:
166	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left. Waypoints:
167	Follow the route. Decelerate to stay behind the dark green SUV that is to the front in 19.0 meters. Waypoints:
168	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 19.0 meters. Waypoints:
169	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 19.0 meters. Waypoints:
170	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 19.0 meters. Waypoints:
171	Follow the route. Maintain your current speed. Waypoints:
172	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 210.8 meters. Waypoints:
173	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.3 meters. Waypoints:
174	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 21.8 meters. Waypoints:
175	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 20.3 meters. Waypoints:
176	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 20.3 meters. Waypoints:
177	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.3 meters. Waypoints:
178	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 21.9 meters. Waypoints:
179	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 21.8 meters. Waypoints:
180	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 20.0 meters. Waypoints:
181	Follow the route. Decelerate to stay behind the dark green SUV that is to the front in 20.0 meters. Waypoints:
182	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left. Waypoints:
183	Follow the route. Decelerate to stay behind the silver SUV that is to the front in 20.3 meters. Waypoints:
184	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 19.0 meters. Waypoints:
185	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
186	Follow the route. Decelerate to stay behind the silver SUV that is to the front in 19.0 meters. Waypoints:
187	Follow the route. Maintain the reduced speed to stay behind the yellow car that is to the front in 20.7 meters. Waypoints:
188	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.3 meters. Waypoints:
189	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 20.4 meters. Waypoints:
190	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.4 meters. Waypoints:
191	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.7 meters. Waypoints:
192	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.3 meters. Waypoints:
193	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left. Waypoints:
194	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left in 10.4 meters. Waypoints:
195	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
196	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left in 12.6 meters. Waypoints:
197	Follow the route. Decelerate to stay behind the black SUV that is to the front in 20.3 meters. Waypoints:
198	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left. Waypoints:
199	Follow the route. Maintain your current speed. Waypoints:
200	Follow the route. Decelerate to stay behind the dark green SUV that is to the front in 19.0 meters. Waypoints:
201	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.4 meters. Waypoints:
202	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.4 meters. Waypoints:
203	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.3 meters. Waypoints:
204	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.3 meters. Waypoints:
205	Follow the route. Maintain the reduced speed to stay behind the black SUV that is to the front in 20.4 meters. Waypoints:
206	Follow the route. Maintain the reduced speed to stay behind the dark green SUV that is to the front in 20.4 meters. Waypoints:
207	Follow the route. Maintain your current speed. Waypoints:
208	Follow the route. Maintain the reduced speed to stay behind the black SUV that is to the front in 20.3 meters. Waypoints:
209	Follow the route. Decelerate to stay behind the black SUV that is to the front. Waypoints:
210	Follow the route. Decelerate to stay behind the black SUV that is to the front left in 12.3 meters. Waypoints:
211	Follow the route. Accelerate to drive with the target speed. Waypoints:
212	Follow the route. Accelerate to drive with the target speed. Waypoints:
213	Follow the route. Accelerate to drive with the target speed. Waypoints:
214	Follow the route. Decelerate to stay behind the black SUV that is to the front left in 10.4 meters. Waypoints:
215	Follow the route. Decelerate to stay behind the black car that is to the front in 19.3 meters. Waypoints:
216	Follow the route. Decelerate to stay behind the black car that is to the front in 20.3 meters. Waypoints:
217	Follow the route. Decelerate to stay behind the black car that is to the front in 19.3 meters. Waypoints:
218	Follow the route. Decelerate to stay behind the black car that is to the front in 19.3 meters. Waypoints:
219	Follow the route. Decelerate to stay behind the black car that is to the front in 19.3 meters. Waypoints:
220	Follow the route. Decelerate to stay behind the black car that is to the front in 19.3 meters. Waypoints:
221	Follow the route. Decelerate to stay behind the black car that is to the front in 19.3 meters. Waypoints:
222	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.9 meters. Waypoints:
223	Follow the route. Decelerate to stay behind the black SUV that is to the front left in 11.9 meters. Waypoints:
224	Follow the route. Decelerate to stay behind the black SUV that is to the front left in 12.0 meters. Waypoints:
225	Follow the route. Decelerate to stay behind the black SUV that is to the front in 17.0 meters. Waypoints:
226	Follow the route. Decelerate to stay behind the black SUV that is to the front left. Waypoints:
227	Follow the route. Decelerate to stay behind the black SUV that is to the front left in 10.9 meters. Waypoints:
228	Follow the route. Maintain the reduced speed to stay behind the black SUV that is to the front in 16.3 meters. Waypoints:
229	Follow the route. Decelerate to stay behind the black SUV that is to the front in 16.3 meters. Waypoints:
230	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
231	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
232	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
233	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
234	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
235	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
236	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
237	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
238	Follow the route. Accelerate to drive with the target speed. Waypoints:
239	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
240	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
241	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
242	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 12.8 meters. Waypoints:
243	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.3 meters. Waypoints:
244	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.8 meters. Waypoints:
245	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 114.0 meters. Waypoints:
246	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
247	Follow the route. Decelerate to stay behind the black SUV that is to the front. Waypoints:
248	Follow the route. Decelerate to stay behind the black SUV that is to the front. Waypoints:
249	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 11.3 meters. Waypoints:
250	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 10.3 meters. Waypoints:
251	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 9.7 meters. Waypoints:
252	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
253	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
254	Follow the route. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
255	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
256	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
257	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
258	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
259	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
260	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front left. Waypoints:
261	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.6 meters. Waypoints:
262	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front left in 10.0 meters. Waypoints:
263	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
264	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
265	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.8 meters. Waypoints:
266	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
267	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
268	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front left in 10.4 meters. Waypoints:
269	Follow the route. Remain stopped to stay behind the black SUV that is to the front. Waypoints:
270	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
271	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
272	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
273	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
274	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.8 meters. Waypoints:
275	Follow the route. Remain stopped to stay behind the black SUV that is to the front in 8.7 meters. Waypoints:
276	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.4 meters. Waypoints:
277	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
278	Follow the route. Remain stopped to stay behind the black SUV that is to the front in 8.7 meters. Waypoints:
279	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
280	Follow the route. Remain stopped to stay behind the black SUV that is to the front in 8.7 meters. Waypoints:
281	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
282	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
283	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
284	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
285	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
286	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
287	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
288	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front left in 10.4 meters. Waypoints:
289	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.9 meters. Waypoints:
290	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
291	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
292	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
293	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front left in 10.4 meters. Waypoints:
294	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
295	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.6 meters. Waypoints:
296	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
297	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
298	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front left in 10.4 meters. Waypoints:
299	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.7 meters. Waypoints:
