step	language
40	Follow the route. Accelerate to follow the maroon car that is to the front right in 19.0 meters. Waypoints:
41	Follow the route. Accelerate to drive with the target speed. Waypoints:
42	Follow the route. Accelerate to drive with the target speed. Waypoints:
43	Follow the route. Accelerate to drive through the junction. Waypoints:
44	Follow the route. Accelerate to drive with the target speed. Waypoints:
45	Follow the route. Accelerate to drive with the target speed. Waypoints:
46	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
47	Follow the route. Accelerate to drive with the target speed. Waypoints:
48	Follow the route. Accelerate to drive with the target speed. Waypoints:
49	Stay on your current lane to avoid the accident on your lane. Accelerate to drive with the target speed. Waypoints:
50	Follow the route. Accelerate to drive through the junction. Waypoints:
51	Follow the route. Accelerate to drive through the junction. Waypoints:
52	Follow the route. Accelerate to drive through the junction. Waypoints:
53	Follow the route. Accelerate to drive through the junction. Waypoints:
54	Follow the route. Accelerate to drive through the junction. Waypoints:
55	Follow the route. Accelerate to drive through the junction. Waypoints:
56	Follow the route. Accelerate to drive with the target speed. Waypoints:
57	Follow the route. Accelerate to drive with the target speed. Waypoints:
58	Follow the route. Accelerate to drive with the target speed. Waypoints:
59	Follow the route. Accelerate to drive with the target speed. Waypoints:
60	Follow the route. Accelerate to drive with the target speed. Waypoints:
61	Follow the route. Accelerate to drive with the target speed. Waypoints:
62	Follow the route. Accelerate to drive with the target speed. Waypoints:
63	Follow the route. Accelerate to drive with the target speed. Waypoints:
64	Follow the route. Accelerate to drive with the target speed. Waypoints:
65	Follow the route. Accelerate to drive with the target speed. Waypoints:
66	Follow the route. Accelerate to drive with the target speed. Waypoints:
67	Follow the route. Accelerate to drive with the target speed. Waypoints:
68	Follow the route. Accelerate to drive with the target speed. Waypoints:
69	Follow the route. Accelerate to drive with the target speed. Waypoints:
70	Follow the route. Accelerate to drive with the target speed. Waypoints:
71	Follow the route. Accelerate to drive through the junction. Waypoints:
72	Follow the route. Accelerate to drive through the junction. Waypoints:
73	Follow the route. Accelerate to drive through the junction. Waypoints:
74	Follow the route. Accelerate to drive through the junction. Waypoints:
75	Follow the route. Accelerate to drive through the junction. Waypoints:
76	Follow the route. Accelerate to drive through the junction. Waypoints:
77	Follow the route. Accelerate to drive through the junction. Waypoints:
78	Follow the route. Accelerate to drive through the junction. Waypoints:
79	Follow the route. Accelerate to drive with the target speed. Waypoints:
80	Follow the route. Accelerate to follow the black car that is to the front right in 10.0 meters. Waypoints:
81	Follow the route. Accelerate to drive with the target speed. Waypoints:
82	Follow the route. Accelerate to drive through the junction. Waypoints:
83	Follow the route. Accelerate to drive through the junction. Waypoints:
84	Follow the route. Accelerate to drive through the junction. Waypoints:
85	Follow the route. Accelerate to drive through the junction. Waypoints:
86	Follow the route. Accelerate to drive through the junction. Waypoints:
87	Follow the route. Accelerate to drive with the target speed. Waypoints:
88	Follow the route. Accelerate to drive with the target speed. Waypoints:
89	Prepare to do a lane change. Accelerate to drive through the junction. Waypoints:
90	Prepare to do a lane change. Accelerate to drive through the junction. Waypoints:
91	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
92	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
93	Prepare to do a lane change. Accelerate to drive through the junction. Waypoints:
94	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
95	Follow the route. Accelerate to drive with the target speed. Waypoints:
96	Follow the route. Accelerate to drive with the target speed. Waypoints:
97	Follow the route. Accelerate to drive with the target speed. Waypoints:
98	Follow the route. Accelerate to drive with the target speed. Waypoints:
99	Follow the route. Accelerate to drive with the target speed. Waypoints:
100	Follow the route. Accelerate to drive with the target speed. Waypoints:
101	Follow the route. Accelerate to drive with the target speed. Waypoints:
102	Follow the route. Accelerate to drive with the target speed. Waypoints:
103	Follow the route. Accelerate to drive with the target speed. Waypoints:
104	Follow the route. Accelerate to drive with the target speed. Waypoints:
105	Follow the route. Accelerate to drive with the target speed. Waypoints:
106	Follow the route. Accelerate to drive through the junction. Waypoints:
107	Follow the route. Accelerate to drive through the junction. Waypoints:
108	Follow the route. Accelerate to drive through the junction. Waypoints:
109	Follow the route. Accelerate to drive with the target speed. Waypoints:
110	Follow the route. Accelerate to drive with the target speed. Waypoints:
111	Follow the route. Accelerate to drive with the target speed. Waypoints:
112	Follow the route. Accelerate to drive with the target speed. Waypoints:
113	Follow the route. Accelerate to drive with the target speed. Waypoints:
114	Follow the route. Accelerate to drive with the target speed. Waypoints:
115	Follow the route. Accelerate to drive with the target speed. Waypoints:
116	Follow the route. Accelerate to drive with the target speed. Waypoints:
117	Follow the route. Accelerate to drive with the target speed. Waypoints:
118	Follow the route. Accelerate to drive with the target speed. Waypoints:
119	Follow the route. Accelerate to drive with the target speed. Waypoints:
120	Follow the route. Accelerate to drive with the target speed. Waypoints:
121	Follow the route. Accelerate to drive through the junction. Waypoints:
122	Follow the route. Accelerate to drive through the junction. Waypoints:
123	Follow the route. Accelerate to drive with the target speed. Waypoints:
124	Follow the route. Accelerate to drive with the target speed. Waypoints:
125	Follow the route. Accelerate to drive with the target speed. Waypoints:
126	Follow the route. Accelerate to drive with the target speed. Waypoints:
127	Follow the route. Maintain the reduced speed. Waypoints:
128	Follow the route. Accelerate to drive with the target speed. Waypoints:
129	Follow the route. Accelerate to drive with the target speed. Waypoints:
130	Follow the route. Accelerate to drive with the target speed. Waypoints:
131	Follow the route. Maintain the reduced speed. Waypoints:
132	Follow the route. Maintain the reduced speed. Waypoints:
133	Follow the route. Maintain the reduced speed. Waypoints:
134	Follow the route. Maintain the reduced speed. Waypoints:
135	Follow the route. Maintain the reduced speed. Waypoints:
136	Follow the route. Maintain the reduced speed. Waypoints:
137	Follow the route. Accelerate to drive with the target speed. Waypoints:
138	Follow the route. Accelerate to drive with the target speed. Waypoints:
139	Follow the route. Accelerate to drive with the target speed. Waypoints:
140	Follow the route. Maintain the reduced speed. Waypoints:
141	Follow the route. Maintain the reduced speed. Waypoints:
142	Follow the route. Maintain the reduced speed. Waypoints:
143	Follow the route. Maintain the reduced speed. Waypoints:
144	Follow the route. Maintain the reduced speed. Waypoints:
145	Follow the route. Maintain the reduced speed. Waypoints:
146	Follow the route. Maintain the reduced speed. Waypoints:
147	Follow the route. Accelerate to drive with the target speed. Waypoints:
148	Follow the route. Accelerate to drive with the target speed. Waypoints:
149	Follow the route. Accelerate to drive with the target speed. Waypoints:
150	Follow the route. Accelerate to drive with the target speed. Waypoints:
151	Follow the route. Accelerate to drive with the target speed. Waypoints:
152	Follow the route. Accelerate to drive with the target speed. Waypoints:
153	Follow the route. Accelerate to drive with the target speed. Waypoints:
154	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
155	Follow the route. Accelerate to drive with the target speed. Waypoints:
156	Follow the route. Accelerate to drive with the target speed. Waypoints:
157	Follow the route. Accelerate to drive with the target speed. Waypoints:
158	Follow the route. Accelerate to drive with the target speed. Waypoints:
159	Follow the route. Accelerate to drive with the target speed. Waypoints:
160	Follow the route. Accelerate to drive with the target speed. Waypoints:
161	Follow the route. Accelerate to drive with the target speed. Waypoints:
162	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
163	Follow the route. Accelerate to drive with the target speed. Waypoints:
164	Follow the route. Accelerate to drive with the target speed. Waypoints:
165	Follow the route. Accelerate to drive with the target speed. Waypoints:
166	Follow the route. Accelerate to drive with the target speed. Waypoints:
167	Follow the route. Accelerate to drive with the target speed. Waypoints:
168	Follow the route. Accelerate to drive with the target speed. Waypoints:
169	Follow the route. Accelerate to drive with the target speed. Waypoints:
170	Follow the route. Accelerate to drive with the target speed. Waypoints:
171	Follow the route. Accelerate to drive with the target speed. Waypoints:
172	Follow the route. Accelerate to drive with the target speed. Waypoints:
173	Follow the route. Accelerate to drive with the target speed. Waypoints:
174	Follow the route. Accelerate to drive with the target speed. Waypoints:
175	Follow the route. Accelerate to drive with the target speed. Waypoints:
176	Follow the route. Accelerate to drive with the target speed. Waypoints:
177	Follow the route. Accelerate to drive with the target speed. Waypoints:
178	Follow the route. Accelerate to drive with the target speed. Waypoints:
179	Follow the route. Accelerate to drive with the target speed. Waypoints:
180	Follow the route. Accelerate to drive with the target speed. Waypoints:
181	Follow the route. Accelerate to drive with the target speed. Waypoints:
182	Follow the route. Accelerate to drive with the target speed. Waypoints:
183	Follow the route. Accelerate to drive with the target speed. Waypoints:
184	Follow the route. Maintain the reduced speed. Waypoints:
185	Follow the route. Maintain the reduced speed. Waypoints:
186	Follow the route. Maintain the reduced speed. Waypoints:
187	Follow the route. Maintain the reduced speed. Waypoints:
188	Follow the route. Maintain the reduced speed. Waypoints:
189	Follow the route. Maintain the reduced speed. Waypoints:
190	Follow the route. Maintain the reduced speed. Waypoints:
191	Follow the route. Maintain the reduced speed. Waypoints:
192	Follow the route. Maintain the reduced speed. Waypoints:
193	Follow the route. Maintain the reduced speed. Waypoints:
194	Follow the route. Maintain the reduced speed. Waypoints:
195	Follow the route. Maintain the reduced speed. Waypoints:
196	Follow the route. Maintain the reduced speed. Waypoints:
197	Follow the route. Maintain the reduced speed. Waypoints:
198	Follow the route. Maintain the reduced speed. Waypoints:
199	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
200	Follow the route. Accelerate to drive with the target speed. Waypoints:
201	Follow the route. Accelerate to drive with the target speed. Waypoints:
202	Follow the route. Accelerate to drive with the target speed. Waypoints:
203	Follow the route. Accelerate to drive with the target speed. Waypoints:
204	Follow the route. Accelerate to drive with the target speed. Waypoints:
205	Follow the route. Accelerate to drive with the target speed. Waypoints:
206	Follow the route. Accelerate to drive through the junction. Waypoints:
207	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
208	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
209	Follow the route. Decelerate. Waypoints:
210	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
211	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
212	Follow the route. Accelerate to drive with the target speed. Waypoints:
213	Follow the route. Accelerate to drive with the target speed. Waypoints:
214	Follow the route. Accelerate to drive with the target speed. Waypoints:
215	Follow the route. Accelerate to drive with the target speed. Waypoints:
216	Follow the route. Accelerate to drive with the target speed. Waypoints:
217	Follow the route. Accelerate to drive with the target speed. Waypoints:
218	Follow the route. Accelerate to drive with the target speed. Waypoints:
219	Follow the route. Accelerate to drive with the target speed. Waypoints:
220	Follow the route. Accelerate to drive with the target speed. Waypoints:
221	Follow the route. Decelerate to stay behind the black car that is to the front right. Waypoints:
222	Follow the route. Accelerate to drive with the target speed. Waypoints:
223	Follow the route. Accelerate to drive through the junction. Waypoints:
224	Follow the route. Accelerate to drive through the junction. Waypoints:
225	Follow the route. Accelerate to drive with the target speed. Waypoints:
226	Follow the route. Accelerate to drive with the target speed. Waypoints:
227	Follow the route. Accelerate to drive with the target speed. Waypoints:
228	Follow the route. Accelerate to drive with the target speed. Waypoints:
229	Follow the route. Accelerate to drive through the junction. Waypoints:
230	Follow the route. Accelerate to drive with the target speed. Waypoints:
231	Follow the route. Accelerate to drive with the target speed. Waypoints:
232	Follow the route. Accelerate to drive with the target speed. Waypoints:
233	Follow the route. Accelerate to drive with the target speed. Waypoints:
234	Follow the route. Accelerate to drive with the target speed. Waypoints:
235	Follow the route. Accelerate to drive with the target speed. Waypoints:
236	Follow the route. Accelerate to drive with the target speed. Waypoints:
237	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
238	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
239	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
240	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
241	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
242	Follow the route. Maintain the reduced speed. Waypoints:
243	Follow the route. Maintain the reduced speed. Waypoints:
244	Follow the route. Maintain the reduced speed. Waypoints:
245	Follow the route. Maintain the reduced speed. Waypoints:
246	Follow the route. Maintain the reduced speed. Waypoints:
247	Follow the route. Maintain the reduced speed. Waypoints:
248	Follow the route. Maintain the reduced speed. Waypoints:
249	Follow the route. Maintain the reduced speed. Waypoints:
250	Follow the route. Maintain the reduced speed. Waypoints:
251	Follow the route. Maintain the reduced speed. Waypoints:
252	Follow the route. Maintain the reduced speed. Waypoints:
253	Follow the route. Maintain the reduced speed. Waypoints:
254	Follow the route. Maintain the reduced speed. Waypoints:
255	Follow the route. Maintain the reduced speed. Waypoints:
256	Follow the route. Maintain the reduced speed. Waypoints:
257	Follow the route. Maintain the reduced speed. Waypoints:
258	Follow the route. Maintain the reduced speed. Waypoints:
259	Follow the route. Maintain the reduced speed. Waypoints:
260	Follow the route. Maintain the reduced speed. Waypoints:
261	Follow the route. Maintain the reduced speed. Waypoints:
262	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
263	Follow the route. Maintain the reduced speed. Waypoints:
264	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
265	Follow the route. Maintain the reduced speed to drive through the junction. Waypoints:
266	Follow the route. Accelerate to drive with the target speed. Waypoints:
267	Follow the route. Accelerate to drive with the target speed. Waypoints:
268	Follow the route. Accelerate to drive with the target speed. Waypoints:
269	Follow the route. Accelerate to drive with the target speed. Waypoints:
270	Follow the route. Accelerate to drive with the target speed. Waypoints:
271	Follow the route. Accelerate to drive with the target speed. Waypoints:
272	Follow the route. Accelerate to drive with the target speed. Waypoints:
273	Follow the route. Accelerate to drive with the target speed. Waypoints:
274	Follow the route. Accelerate to drive with the target speed. Waypoints:
275	Follow the route. Accelerate to drive with the target speed. Waypoints:
276	Follow the route. Accelerate to drive with the target speed. Waypoints:
277	Follow the route. Accelerate to drive with the target speed. Waypoints:
278	Follow the route. Accelerate to drive with the target speed. Waypoints:
279	Follow the route. Accelerate to drive with the target speed. Waypoints:
280	Follow the route. Accelerate to drive with the target speed. Waypoints:
281	Follow the route. Accelerate to drive with the target speed. Waypoints:
282	Follow the route. Accelerate to drive with the target speed. Waypoints:
283	Follow the route. Accelerate to drive with the target speed. Waypoints:
284	Follow the route. Accelerate to drive with the target speed. Waypoints:
285	Follow the route. Accelerate to drive with the target speed. Waypoints:
286	Follow the route. Accelerate to drive with the target speed. Waypoints:
287	Follow the route. Accelerate to drive with the target speed. Waypoints:
288	Follow the route. Accelerate to drive with the target speed. Waypoints:
289	Follow the route. Accelerate to drive with the target speed. Waypoints:
290	Follow the route. Accelerate to drive with the target speed. Waypoints:
291	Follow the route. Accelerate to drive with the target speed. Waypoints:
292	Follow the route. Accelerate to drive with the target speed. Waypoints:
293	Follow the route. Accelerate to drive with the target speed. Waypoints:
294	Follow the route. Accelerate to drive with the target speed. Waypoints:
295	Follow the route. Accelerate to drive with the target speed. Waypoints:
296	Follow the route. Accelerate to drive with the target speed. Waypoints:
297	Follow the route. Accelerate to drive with the target speed. Waypoints:
298	Follow the route. Accelerate to drive with the target speed. Waypoints:
299	Follow the route. Accelerate to drive with the target speed. Waypoints:
