step	language
45	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.0 meters. Waypoints:
46	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.3 meters. Waypoints:
47	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.0 meters. Waypoints:
48	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.3 meters. Waypoints:
49	Follow the route. Accelerate to follow the yellow car that is to the front in 15.0 meters. Waypoints:
50	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
51	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
52	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
53	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.4 meters. Waypoints:
54	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
55	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
56	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.0 meters. Waypoints:
57	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
58	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
59	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
60	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
61	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
62	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
63	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
64	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
65	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 15.0 meters. Waypoints:
66	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 15.0 meters. Waypoints:
67	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
68	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
69	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
70	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
71	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 13.0 meters. Waypoints:
72	Prepare to do a lane change. Decelerate to stay behind the black SUV that is to the front in 14.3 meters. Waypoints:
73	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
74	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.4 meters. Waypoints:
75	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
76	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
77	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
78	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front. Waypoints:
79	Follow the route. Accelerate to follow the silver SUV that is to the front in 15.0 meters. Waypoints:
80	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
81	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
82	Follow the route. Accelerate to follow the silver SUV that is to the front in 15.3 meters. Waypoints:
83	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
84	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
85	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.0 meters. Waypoints:
86	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
87	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
88	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.0 meters. Waypoints:
89	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
90	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
91	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
92	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
93	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
94	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
95	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
96	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.0 meters. Waypoints:
97	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
98	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.0 meters. Waypoints:
99	Follow the route. Accelerate to follow the maroon SUV that is to the front in 15.0 meters. Waypoints:
100	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
101	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
102	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
103	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
104	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
105	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
106	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
107	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
108	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
109	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
110	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
111	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.2 meters. Waypoints:
112	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
113	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
114	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
115	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
116	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.1 meters. Waypoints:
117	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
118	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.8 meters. Waypoints:
119	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
120	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
121	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
122	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
123	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
124	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
125	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
126	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
127	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.7 meters. Waypoints:
128	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.8 meters. Waypoints:
129	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
130	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
131	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.8 meters. Waypoints:
132	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
133	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.0 meters. Waypoints:
134	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.0 meters. Waypoints:
135	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
136	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
137	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.3 meters. Waypoints:
138	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 15.3 meters. Waypoints:
139	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
140	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
141	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.7 meters. Waypoints:
142	Follow the route. Maintain the reduced speed to stay behind the silver SUV that is to the front in 16.3 meters. Waypoints:
143	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 16.6 meters. Waypoints:
144	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.6 meters. Waypoints:
145	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 17.3 meters. Waypoints:
146	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 17.8 meters. Waypoints:
147	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front left in 10.3 meters. Waypoints:
148	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the maroon SUV that is to the front left. Waypoints:
149	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front left in 12.0 meters. Waypoints:
150	Prepare to avoid the accident on your lane. Decelerate to stay behind the maroon SUV that is to the front left in 12.0 meters. Waypoints:
151	Prepare to go around the accident in your lane. Decelerate to stay behind the maroon SUV that is to the front left in 12.0 meters. Waypoints:
152	Prepare to go around the accident in your lane. Decelerate to stay behind the black car that is to the front left in 18.0 meters. Waypoints:
153	Prepare to go around the accident in your lane. Decelerate to stay behind the black car that is to the front left in 12.0 meters. Waypoints:
154	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front left in 10.3 meters. Waypoints:
155	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front in 15.0 meters. Waypoints:
156	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front in 13.0 meters. Waypoints:
157	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front left in 12.0 meters. Waypoints:
158	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front left in 10.1 meters. Waypoints:
159	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front left in 10.0 meters. Waypoints:
160	Follow the route. Decelerate to stay behind the black car that is to the front left. Waypoints:
161	Follow the route. Decelerate to stay behind the black car that is to the front left. Waypoints:
162	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front left in 14.0 meters. Waypoints:
163	Prepare to do a lane change. Accelerate to follow the black car that is to the front left. Waypoints:
164	Move past the bicycles on your lane. Wait for a space in the traffic before shifting to another lane. Waypoints:
165	Prepare to go around the accident in your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
166	Prepare to go around the accident in your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
167	Prepare to do a lane change. Accelerate to follow the black car that is to the front left in 16.0 meters. Waypoints:
168	Prepare to do a lane change. Accelerate to follow the black car that is to the front left. Waypoints:
169	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
170	Prepare to do a lane change. Accelerate to follow the black car that is to the front left. Waypoints:
171	Prepare to do a lane change. Accelerate to follow the black car that is to the front left. Waypoints:
172	Prepare to go around the accident in your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
173	Prepare to do a lane change. Accelerate to follow the black car that is to the front left. Waypoints:
174	Follow the route. Accelerate to follow the black car that is to the front right in 18.1 meters. Waypoints:
175	Prepare to do a lane change. Accelerate to follow the black car that is to the front right in 13.0 meters. Waypoints:
176	Follow the route. Accelerate to follow the black car that is to the front left in 19.0 meters. Waypoints:
177	Follow the route. Accelerate to follow the black car that is to the front left in 15.0 meters. Waypoints:
178	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
179	Follow the route. Accelerate to follow the black car that is to the front left in 19.0 meters. Waypoints:
180	Follow the route. Accelerate to follow the black car that is to the front left in 20.0 meters. Waypoints:
181	Follow the route. Accelerate to follow the black car that is to the front left. Waypoints:
182	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
183	Follow the route. Accelerate to follow the black car that is to the front left in 20.0 meters. Waypoints:
184	Follow the route. Accelerate to follow the black car that is to the front left. Waypoints:
185	Follow the route. Accelerate to follow the black car that is to the front left in 22.0 meters. Waypoints:
186	Follow the route. Accelerate to follow the black car that is to the front left. Waypoints:
187	Follow the route. Accelerate to follow the black car that is to the front left in 22.0 meters. Waypoints:
188	Follow the route. Accelerate to follow the black car that is to the front left in 24.0 meters. Waypoints:
189	Follow the route. Accelerate to follow the black car that is to the front left in 20.0 meters. Waypoints:
190	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.3 meters. Waypoints:
191	Follow the route. Accelerate to follow the black car that is to the front left in 29.0 meters. Waypoints:
192	Follow the route. Accelerate to follow the black car that is to the front left in 16.0 meters. Waypoints:
193	Follow the route. Accelerate to follow the black car that is to the front left in 38.1 meters. Waypoints:
194	Follow the route. Accelerate to drive with the target speed. Waypoints:
195	Follow the route. Maintain the reduced speed to stay behind the black police car that is to the front in 23.0 meters. Waypoints:
196	Follow the route. Maintain the reduced speed to stay behind the black police car that is to the front in 23.3 meters. Waypoints:
197	Follow the route. Decelerate to stay behind the black car that is to the front left in 18.0 meters. Waypoints:
198	Follow the route. Decelerate to stay behind the black car that is to the front left in 3.7 meters. Waypoints:
199	Follow the route. Decelerate to drive with the target speed. Waypoints:
200	Follow the route. Decelerate to stay behind the black car that is to the front left. Waypoints:
201	Follow the route. Decelerate to stay behind the black car that is to the front left in 3.7 meters. Waypoints:
202	Follow the route. Accelerate to follow the black car that is to the front left. Waypoints:
203	Follow the route. Accelerate to follow the black car that is to the front left. Waypoints:
204	Follow the route. Accelerate to follow the black car that is to the front left in 18.1 meters. Waypoints:
205	Follow the route. Accelerate to follow the black car that is to the front left in 18.1 meters. Waypoints:
206	Follow the route. Accelerate to follow the black car that is to the front left. Waypoints:
207	Prepare to do a lane change. Decelerate to stay behind the black car that is to the front left in 18.0 meters. Waypoints:
208	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.4 meters. Waypoints:
209	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.8 meters. Waypoints:
210	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.8 meters. Waypoints:
211	Prepare to do a lane change. Maintain your current speed to stay behind the black car that is to the front left in 18.0 meters. Waypoints:
212	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.9 meters. Waypoints:
213	Follow the route. Maintain your current speed. Waypoints:
214	Prepare to do a lane change. Maintain the reduced speed to stay behind the black car that is to the front left in 12.3 meters. Waypoints:
215	Follow the route. Maintain the reduced speed to stay behind the black car that is to the front in 27.7 meters. Waypoints:
216	Follow the route. Maintain the reduced speed to stay behind the black car that is to the front in 25.7 meters. Waypoints:
217	Follow the route. Maintain the reduced speed to stay behind the black car that is to the front in 25.7 meters. Waypoints:
218	Follow the route. Maintain the reduced speed to stay behind the black car that is to the front in 25.9 meters. Waypoints:
219	Follow the route. Maintain the reduced speed to stay behind the black car that is to the front in 22.3 meters. Waypoints:
220	Follow the route. Maintain the reduced speed to stay behind the black car that is to the front in 24.9 meters. Waypoints:
221	Follow the route. Maintain your current speed. Waypoints:
222	Follow the route. Decelerate to stay behind the black car that is to the front left. Waypoints:
223	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.4 meters. Waypoints:
224	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.4 meters. Waypoints:
225	Follow the route. Decelerate to stay behind the black car that is to the front left. Waypoints:
226	Follow the route. Decelerate to stay behind the black car that is to the front left in 10.9 meters. Waypoints:
227	Prepare to steer clear of the parked vehicle. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
228	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left in 10.4 meters. Waypoints:
229	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left in 10.4 meters. Waypoints:
230	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left in 10.9 meters. Waypoints:
231	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left in 10.4 meters. Waypoints:
232	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left in 10.3 meters. Waypoints:
233	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left. Waypoints:
234	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left. Waypoints:
235	Prepare to steer clear of the parked vehicle. Decelerate to stay behind the black car that is to the front left in 10.0 meters. Waypoints:
236	Prepare to go around the accident in your lane. Decelerate to stay behind the black car that is to the front left in 110.0 meters. Waypoints:
237	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
238	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
239	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
240	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
241	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
242	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
243	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
244	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
245	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
246	Go around the bikes in your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
247	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
248	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
249	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
250	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
251	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
252	Go around the accident in your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
253	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
254	Go around the bikes in your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
255	Follow the route. Decelerate to stay behind the dark green SUV that is to the front left. Waypoints:
256	Go around the bikes in your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
257	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
258	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
259	Avoid the accident on your lane. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
260	Avoid the accident on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
261	Go around the parked vehicle. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
262	Follow the route. Decelerate to stay behind the black police car that is to the front in 11.0 meters. Waypoints:
263	Go around the bikes in your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
264	Follow the route. Decelerate to stay behind the black SUV that is to the front in 11.0 meters. Waypoints:
265	Follow the route. Decelerate to stay behind the black SUV that is to the front in 11.0 meters. Waypoints:
266	Go around the bikes in your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
267	Go around the bikes in your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
268	Go around the bikes in your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
269	Go around the construction site. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
270	Go around the accident in your lane. Wait for a safe break in the traffic flow before switching lanes. Waypoints:
271	Go around the construction site. Accelerate to change to the neighbouring lane, as the gap is big enough. Waypoints:
272	Go around the accident in your lane. Wait for an open space in traffic before changing lanes. Waypoints:
273	Go around the accident in your lane. Wait for an open space in traffic before changing lanes. Waypoints:
274	Go around the accident in your lane. Wait for an open space in traffic before changing lanes. Waypoints:
275	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
276	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
277	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
278	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
279	Go around the accident in your lane. Wait for a safe break in the traffic flow before switching lanes. Waypoints:
280	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
281	Go around the accident in your lane. Wait for an open space in traffic before changing lanes. Waypoints:
282	Go around the accident in your lane. Wait for an open space in traffic before changing lanes. Waypoints:
283	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
284	Go around the bikes on your lane. Wait for a gap in the traffic before changing lanes. Waypoints:
285	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
286	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
287	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
288	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
289	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
290	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
291	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
292	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
293	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
294	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
295	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
296	Go around the accident in your lane. Wait for an open space in traffic before changing lanes. Waypoints:
297	Go around the accident in your lane. Wait for an open space in traffic before changing lanes. Waypoints:
298	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
299	Go around the construction site. Wait for a gap in the traffic before changing lanes. Waypoints:
